tempo,medidaSensor1,medidaFiltradaSensor1,medidaSensor2,medidaFiltradaSensor2
48319,1006,1008,1008,1008
48370,1006,1008,1009,1008
48422,1006,1008,1009,1008
48474,1005,1008,1008,1008
48525,1006,1008,1008,1008
48576,1006,1008,1008,1008
48628,1006,1008,1008,1008
48679,1006,1008,1009,1008
48731,1006,1008,1008,1008
48782,1005,1008,1009,1008
48833,1006,1008,1009,1008
48885,1006,1008,1009,1008
48936,1006,1008,1008,1008
48988,1005,1008,1008,1008
49039,1006,1008,1009,1008
49090,1006,1008,1009,1008
49142,1006,1008,1008,1008
49193,1006,1008,1009,1008
49245,1006,1008,1009,1008
49296,1006,1008,1009,1008
49347,1006,1008,1008,1008
49399,1006,1008,1008,1008
49451,1005,1008,1008,1008
49502,1006,1008,1008,1008
49553,1006,1008,1008,1008
49604,1005,1008,1008,1008
49656,1006,1008,1009,1008
49708,1006,1008,1008,1008
49759,1006,1008,1009,1008
49810,1005,1007,1009,1008
49861,1006,1007,1008,1008
49913,1005,1007,1008,1008
49965,1006,1008,1008,1008
50016,1006,1008,1008,1008
50067,1006,1008,1008,1008
50118,1005,1008,1008,1008
50170,1006,1008,1008,1008
50222,1005,1008,1009,1008
50273,1006,1008,1008,1008
50324,1005,1008,1008,1008
50375,1006,1008,1009,1008
50427,1005,1008,1009,1008
50479,1006,1008,1008,1008
50530,1005,1008,1008,1008
50581,1006,1008,1009,1008
50633,1006,1008,1008,1008
50684,1005,1008,1008,1008
50736,1005,1008,1009,1008
50787,1005,1008,1009,1008
50838,1005,1008,1009,1008
50890,1006,1008,1009,1008
50941,1006,1008,1008,1008
50993,1006,1008,1009,1008
51044,1006,1008,1009,1008
51095,1006,1008,1009,1008
51147,1006,1008,1009,1008
51198,1005,1007,1009,1008
51250,1006,1008,1008,1008
51301,1006,1008,1008,1008
51352,1005,1008,1008,1008
51404,1006,1008,1008,1008
51456,1006,1008,1008,1008
51507,1006,1008,1009,1008
51558,1006,1008,1009,1008
51609,1006,1008,1008,1008
51661,1006,1008,1008,1008
51713,1006,1008,1009,1008
51764,1005,1007,1009,1008
51815,1006,1008,1008,1008
51866,1006,1008,1009,1008
51918,1005,1008,1008,1008
51970,1006,1008,1008,1008
52021,1006,1008,1008,1008
52072,1006,1008,1008,1008
52123,1006,1008,1009,1008
52175,1006,1008,1008,1008
52227,1006,1008,1008,1008
52278,1006,1008,1009,1008
52329,1005,1008,1008,1008
52380,1006,1008,1009,1008
52432,1006,1008,1009,1008
52484,1006,1008,1008,1008
52535,1006,1008,1009,1008
52586,1006,1008,1009,1008
52638,1005,1008,1009,1008
52689,1006,1008,1009,1008
52741,1006,1008,1008,1008
52792,1006,1008,1008,1008
52843,1006,1008,1009,1008
52895,1006,1008,1009,1008
52946,1005,1008,1009,1008
52998,1006,1008,1008,1008
53049,1005,1008,1009,1008
53100,1006,1008,1008,1008
53152,1006,1008,1009,1008
53203,1006,1008,1009,1008
53255,1006,1008,1008,1008
53306,1006,1008,1009,1008
53357,1006,1008,1008,1008
53409,1006,1008,1008,1008
53460,1006,1008,1009,1008
53512,1005,1008,1008,1008
53563,1005,1008,1008,1008
53614,1006,1008,1008,1008
53666,1006,1008,1008,1008
53718,1006,1008,1009,1008
53769,1006,1008,1008,1008
53820,1006,1008,1009,1008
53871,1005,1008,1008,1008
53923,1006,1008,1009,1008
53975,1006,1008,1008,1008
54026,1005,1008,1009,1008
54077,1006,1008,1009,1008
54128,1006,1008,1008,1008
54180,1006,1008,1008,1008
54232,1006,1008,1009,1008
54283,1006,1008,1008,1008
54334,1006,1008,1009,1008
54386,1005,1008,1009,1008
54437,1006,1008,1008,1008
54489,1005,1008,1009,1008
54540,1006,1008,1008,1008
54591,1005,1008,1009,1008
54643,1006,1008,1008,1008
54694,1005,1008,1008,1008
54746,1006,1008,1009,1008
54797,1006,1008,1009,1008
54848,1005,1008,1009,1008
54900,1006,1008,1008,1008
54951,1006,1008,1008,1008
55003,1006,1008,1008,1008
55054,1006,1008,1009,1008
55105,1006,1008,1008,1008
55157,1006,1008,1009,1008
55208,1006,1008,1009,1008
55260,1006,1008,1008,1008
55311,1006,1008,1009,1008
55362,1006,1008,1008,1008
55414,1005,1008,1009,1008
55465,1006,1008,1009,1008
55517,1006,1008,1008,1008
55568,1006,1008,1009,1008
55619,1006,1008,1009,1008
55671,1006,1008,1009,1008
55723,1005,1007,1009,1008
55774,1005,1007,1009,1008
55825,1006,1008,1008,1008
55876,1006,1008,1008,1008
55928,1006,1008,1008,1008
55980,1005,1008,1008,1008
56031,1006,1008,1008,1008
56082,1006,1008,1008,1008
56134,1005,1008,1008,1008
56185,1006,1008,1008,1008
56237,1006,1008,1009,1008
56288,1006,1008,1009,1008
56339,1006,1008,1008,1008
56391,1006,1008,1009,1008
56442,1006,1008,1008,1008
56494,1005,1008,1008,1008
56545,1006,1008,1008,1008
56596,1006,1008,1008,1008
56648,1005,1008,1008,1008
56699,1006,1008,1009,1008
56751,1005,1008,1009,1008
56802,1005,1008,1009,1008
56853,1006,1008,1008,1008
56905,1006,1008,1009,1008
56956,1006,1008,1008,1008
57008,1006,1008,1008,1008
57059,1006,1008,1009,1008
57110,1006,1008,1009,1008
57162,1006,1008,1008,1008
57213,1006,1008,1009,1008
57265,1006,1008,1009,1008
57316,1006,1008,1009,1008
57367,1006,1008,1009,1008
57419,1006,1008,1009,1008
57470,1006,1008,1009,1008
57522,1006,1008,1009,1008
57573,1006,1008,1009,1008
57624,1006,1008,1009,1008
57676,1006,1008,1008,1008
57728,1006,1008,1009,1008
57779,1006,1008,1009,1008
57830,1006,1008,1009,1008
57881,1006,1008,1008,1008
57933,1006,1008,1008,1008
57985,1006,1008,1008,1008
58036,1006,1008,1009,1008
58087,1006,1007,1009,1008
58139,1006,1007,1008,1008
58190,1006,1007,1008,1008
58242,1006,1007,1008,1008
58293,1006,1008,1008,1008
58344,1006,1008,1008,1008
58396,1006,1008,1008,1008
58447,1006,1008,1008,1008
58499,1006,1008,1009,1008
58550,1006,1008,1008,1008
58601,1005,1008,1008,1008
58653,1006,1008,1008,1008
58704,1006,1008,1008,1008
58756,1005,1008,1009,1008
58807,1006,1008,1009,1008
58858,1006,1008,1009,1008
58910,1006,1008,1008,1008
58961,1006,1008,1009,1008
59013,1006,1008,1009,1008
59064,1006,1008,1009,1008
59115,1006,1008,1009,1008
59167,1006,1008,1009,1008
59218,1006,1008,1009,1008
59270,1006,1008,1009,1008
59321,1005,1008,1008,1008
59372,1006,1008,1009,1008
59424,1006,1008,1009,1008
59475,1005,1008,1009,1008
59527,1006,1008,1008,1008
59578,1006,1008,1009,1008
59629,1006,1008,1008,1008
59681,1006,1008,1008,1008
59732,1006,1008,1009,1008
59784,1006,1008,1008,1008
59835,1006,1008,1009,1008
59886,1006,1008,1009,1008
59938,1006,1008,1008,1008
59990,1005,1008,1009,1008
60041,1006,1008,1009,1008
60092,1006,1008,1009,1008
60144,1006,1008,1008,1008
60195,1005,1008,1009,1008
60247,1006,1008,1009,1008
60298,1006,1008,1009,1008
60349,1006,1008,1009,1008
60401,1006,1008,1009,1008
60452,1006,1008,1009,1008
60504,1006,1008,1008,1008
